0.0	-6.20881716410319e-14
5.0e-5	1.396983861923218e-13
0.0001	6.20881716410319e-14
0.00015	-3.104408582051595e-14
0.0002	5.432715018590291e-14
0.00025	-3.104408582051595e-14
0.0003	6.20881716410319e-14
0.00035	-6.20881716410319e-14
0.0004	7.761021455128988e-15
0.00045	3.104408582051595e-14
0.0005	1.0865430037180583e-13
0.00055	1.0865430037180583e-13
0.0006	-5.432715018590291e-14
0.00065	-3.104408582051595e-14
0.0007	-2.638747294743856e-13
0.00075	2.3283064365386964e-14
0.0008	1.5522042910257977e-13
0.00085	1.241763432820638e-13
0.0009	-3.8805107275644943e-14
0.00095	-9.313225746154786e-14
0.001	-1.5522042910257977e-13
0.00105	1.862645149230957e-13
0.0011	0.0
0.00115	0.0
0.0012	-1.7074247201283773e-13
0.00125	-1.241763432820638e-13
0.0013	0.0
0.00135	1.5522042910257977e-13
0.0014	7.761021455128988e-15
0.00145	-2.3283064365386964e-14
0.0015	-7.761021455128989e-14
0.00155	-1.5522042910257977e-13
0.0016	0.0
0.00165	3.104408582051595e-14
0.0017	0.0
0.00175	-3.8805107275644943e-14
0.0018	-3.104408582051595e-14
0.00185	1.862645149230957e-13
0.0019	1.5522042910257977e-13
0.00195	0.0
0.002	0.0
0.00205	-1.0477378964424134e-13
0.0021	6.20881716410319e-14
0.00215	-6.20881716410319e-14
0.0022	-2.3283064365386963e-13
0.00225	-6.98491930961609e-14
0.0023	-1.940255363782247e-13
0.00235	-7.761021455128989e-14
0.0024	1.358178754647573e-13
0.00245	-1.5522042910257976e-14
0.0025	-1.5522042910257977e-13
0.00255	-1.5522042910257976e-14
0.0026	4.656612873077393e-14
0.00265	0.0
0.0027	-8.537123600641886e-14
0.00275	-1.241763432820638e-13
0.0028	-1.241763432820638e-13
0.00285	-6.20881716410319e-14
0.0029	1.0865430037180583e-13
0.00295	1.241763432820638e-13
0.003	-3.104408582051595e-14
0.00305	4.656612873077393e-14
0.0031	1.0089327891667685e-13
0.00315	1.0865430037180583e-13
0.0032	7.761021455128988e-15
0.00325	-3.104408582051595e-14
0.0033	-2.1730860074361165e-13
0.00335	-9.313225746154786e-14
0.0034	-4.656612873077393e-14
0.00345	7.761021455128989e-14
0.0035	1.5522042910257977e-13
0.00355	4.656612873077393e-14
0.0036	1.241763432820638e-13
0.00365	-1.5522042910257977e-13
