0.0	-3.104408582051595e-14
5.0e-5	-7.761021455128989e-14
0.0001	-3.104408582051595e-14
0.00015	4.656612873077393e-14
0.0002	-6.20881716410319e-14
0.00025	-6.20881716410319e-14
0.0003	6.98491930961609e-14
0.00035	6.20881716410319e-14
0.0004	6.20881716410319e-14
0.00045	2.1730860074361165e-13
0.0005	1.319373647371928e-13
0.00055	4.656612873077393e-14
0.0006	2.3283064365386964e-14
0.00065	-1.319373647371928e-13
0.0007	1.5522042910257976e-14
0.00075	-3.104408582051595e-14
0.0008	7.761021455128989e-14
0.00085	1.4745940764745078e-13
0.0009	1.862645149230957e-13
0.00095	9.313225746154786e-14
0.001	3.104408582051595e-14
0.00105	-1.5522042910257977e-13
0.0011	-1.241763432820638e-13
0.00115	-1.0865430037180583e-13
0.0012	-1.862645149230957e-13
0.00125	0.0
0.0013	2.638747294743856e-13
0.00135	3.104408582051595e-14
0.0014	1.862645149230957e-13
0.00145	1.0089327891667685e-13
0.0015	4.656612873077393e-14
0.00155	1.5522042910257977e-13
0.0016	-1.0865430037180583e-13
0.00165	-3.104408582051595e-14
0.0017	-1.7850349346796672e-13
0.00175	3.104408582051595e-14
0.0018	-7.761021455128988e-15
0.00185	6.20881716410319e-14
0.0019	0.0
0.00195	-3.8805107275644943e-14
0.002	-3.104408582051595e-14
0.00205	-1.862645149230957e-13
0.0021	-3.104408582051595e-14
0.00215	9.701276818911235e-14
0.0022	-6.20881716410319e-14
0.00225	6.20881716410319e-14
0.0023	-7.761021455128988e-15
0.00235	-3.8805107275644943e-14
0.0024	0.0
0.00245	-1.862645149230957e-13
0.0025	-1.6298145055770874e-13
0.00255	-6.20881716410319e-14
0.0026	9.313225746154786e-14
0.00265	2.793967723846436e-13
0.0027	1.7074247201283773e-13
0.00275	1.396983861923218e-13
0.0028	1.5522042910257976e-14
0.00285	3.104408582051595e-14
0.0029	0.0
0.00295	7.761021455128989e-14
0.003	6.20881716410319e-14
0.00305	6.20881716410319e-14
0.0031	-6.20881716410319e-14
0.00315	-1.4357889691988629e-13
0.0032	-1.0089327891667685e-13
0.00325	0.0
0.0033	0.0
0.00335	9.313225746154786e-14
0.0034	-1.5522042910257976e-14
0.00345	-4.656612873077393e-14
0.0035	1.5522042910257977e-13
0.00355	0.0
0.0036	7.761021455128988e-15
0.00365	-3.104408582051595e-14
0.0037	-1.241763432820638e-13
0.00375	-3.104408582051595e-14
