0.0	3.104408582051595e-14
5.0e-5	2.793967723846436e-13
0.0001	1.862645149230957e-13
0.00015	6.20881716410319e-14
0.0002	-1.5522042910257976e-14
0.00025	0.0
0.0003	-3.104408582051595e-14
0.00035	-6.20881716410319e-14
0.0004	-3.104408582051595e-14
0.00045	-6.20881716410319e-14
0.0005	-3.104408582051595e-14
0.00055	-4.656612873077393e-14
0.0006	9.313225746154786e-14
0.00065	3.8805107275644943e-14
0.0007	1.5522042910257976e-14
0.00075	3.104408582051595e-14
0.0008	-3.104408582051595e-14
0.00085	-6.20881716410319e-14
0.0009	7.761021455128988e-15
0.00095	6.20881716410319e-14
0.001	0.0
0.00105	-1.6298145055770874e-13
0.0011	-1.241763432820638e-13
0.00115	-3.104408582051595e-14
0.0012	-5.432715018590291e-14
0.00125	9.313225746154786e-14
0.0013	3.104408582051595e-14
0.00135	-6.98491930961609e-14
0.0014	-1.5522042910257976e-14
0.00145	9.313225746154786e-14
0.0015	2.2506962219874064e-13
0.00155	1.940255363782247e-13
0.0016	0.0
0.00165	6.20881716410319e-14
0.0017	1.5522042910257976e-14
0.00175	-7.761021455128989e-14
0.0018	3.104408582051595e-14
0.00185	-1.5522042910257977e-13
0.0019	-7.761021455128989e-14
0.00195	-3.104408582051595e-14
0.002	3.104408582051595e-14
0.00205	3.104408582051595e-14
0.0021	0.0
0.00215	6.20881716410319e-14
0.0022	-2.017865578333537e-13
0.00225	-3.104408582051595e-14
0.0023	-9.313225746154786e-14
0.00235	1.5522042910257976e-14
0.0024	8.537123600641886e-14
0.00245	-1.241763432820638e-13
0.0025	-3.104408582051595e-14
0.00255	-3.104408582051595e-14
0.0026	-6.20881716410319e-14
0.00265	-9.313225746154786e-14
0.0027	-3.104408582051595e-14
0.00275	1.0865430037180583e-13
0.0028	1.241763432820638e-13
0.00285	1.0865430037180583e-13
0.0029	0.0
0.00295	-1.5522042910257977e-13
0.003	-9.313225746154786e-14
0.00305	-1.862645149230957e-13
0.0031	-6.20881716410319e-14
0.00315	7.761021455128989e-14
0.0032	1.0089327891667685e-13
0.00325	1.358178754647573e-13
0.0033	3.104408582051595e-14
0.00335	-9.313225746154786e-14
0.0034	1.241763432820638e-13
0.00345	1.241763432820638e-13
0.0035	1.241763432820638e-13
0.00355	-1.358178754647573e-13
0.0036	-2.793967723846436e-13
0.00365	0.0
0.0037	8.537123600641886e-14
0.00375	9.313225746154786e-14
0.0038	1.862645149230957e-13
0.00385	7.761021455128988e-15
0.0039	0.0
0.00395	-6.20881716410319e-14
0.004	0.0
0.00405	-1.5522042910257976e-14
0.0041	3.104408582051595e-14
0.00415	-3.8805107275644943e-14
0.0042	1.862645149230957e-13
0.00425	2.483526865641276e-13
0.0043	1.5522042910257977e-13
0.00435	0.0
0.0044	-6.20881716410319e-14
0.00445	6.20881716410319e-14
0.0045	-1.5522042910257976e-14
0.00455	3.104408582051595e-14
0.0046	1.5522042910257977e-13
0.00465	9.313225746154786e-14
0.0047	0.0
0.00475	-9.313225746154786e-14
0.0048	-3.104408582051595e-14
0.00485	-7.761021455128989e-14
0.0049	7.761021455128988e-15
0.00495	-1.0865430037180583e-13
0.005	-9.313225746154786e-14
0.00505	1.5522042910257977e-13
0.0051	6.20881716410319e-14
0.00515	1.5522042910257977e-13
0.0052	7.761021455128989e-14
0.00525	0.0
0.0053	-6.20881716410319e-14
0.00535	0.0
0.0054	0.0
0.00545	0.0
0.0055	3.104408582051595e-14
